regression_section,model,dependent_variable,term,b,std_error,beta,t,sig,heading_file,coefficients_file
1,2,LN_PRICE,QBELOW_AVG,0.3809340038951821,0.14560830824414128,0.17073791414911973,2.616155688427274,0.00939515346496737,outputViewer0000000098_heading.xml,00000000985_lightTableData.bin
1,2,LN_PRICE,EXT_BRICK,0.3404981410842596,0.13478690128626733,0.15261421082370966,2.526196075693529,0.012066573185547293,outputViewer0000000098_heading.xml,00000000985_lightTableData.bin
1,2,LN_PRICE,YB_PRE_1910,-1.5948987323654868,0.7208091836099335,-0.09474884801546274,-2.2126504054484517,0.027711562288471075,outputViewer0000000098_heading.xml,00000000985_lightTableData.bin
1,2,LN_PRICE,YB_1946_TO_1960,-0.32006331923042186,0.11037471210771051,-0.1315325445964521,-2.8997884852291542,0.004025777741268192,outputViewer0000000098_heading.xml,00000000985_lightTableData.bin
1,2,LN_PRICE,YB_1961_TO_1990,0.9949162966743922,0.6913052283303549,0.05910542849444493,1.4391852627490187,0.15120316084352253,outputViewer0000000098_heading.xml,00000000985_lightTableData.bin
1,2,LN_PRICE,YB_POST_1990,0.39234346551438304,0.3566039583036452,0.04638791461327053,1.1002218466131157,0.2721737679396082,outputViewer0000000098_heading.xml,00000000985_lightTableData.bin
1,2,LN_PRICE,CRAWL,-0.4946754610928179,0.4361942605721061,-0.058486925531865755,-1.1340714580792712,0.2577311229747399,outputViewer0000000098_heading.xml,00000000985_lightTableData.bin
1,2,LN_PRICE,SLAB,-0.701448962037701,0.27353350174121593,-0.1233742607958287,-2.564398721079974,0.010857270855787565,outputViewer0000000098_heading.xml,00000000985_lightTableData.bin
1,2,LN_PRICE,LN_GARAGESPACES,0.17060553295439218,0.238497589802863,0.03306277615438498,0.7153344111167373,0.4750006159989433,outputViewer0000000098_heading.xml,00000000985_lightTableData.bin
1,2,LN_PRICE,HOT_WATER,0.5311936708999345,0.4711032510359026,0.06280458020757469,1.127552547624963,0.26048467358971106,outputViewer0000000098_heading.xml,00000000985_lightTableData.bin
1,2,LN_PRICE,CENTRAL_AIR,-0.21047389084207033,0.10081199227791779,-0.10531707893386053,-2.0877862453292004,0.03773399830016723,outputViewer0000000098_heading.xml,00000000985_lightTableData.bin
1,2,LN_PRICE,MONTHS_1TO9,0.1506257735633381,0.1047575877867445,0.07840958302312018,1.4378507251423893,0.1516133601661849,outputViewer0000000098_heading.xml,00000000985_lightTableData.bin
1,2,LN_PRICE,MONTHS_10TO16,-0.14639182531302014,0.17569161667697344,-0.04097823555432835,-0.8332317049718776,0.4054397932035757,outputViewer0000000098_heading.xml,00000000985_lightTableData.bin
1,2,LN_PRICE,MONTHS_17TO24,-0.022631023713501276,0.022380415870900727,-0.05722094401262002,-1.0111976401174203,0.3128172260270961,outputViewer0000000098_heading.xml,00000000985_lightTableData.bin
1,3,LN_PRICE,(Constant),10.716110238476977,0.26751647377651794,-0.01989508432711036,40.05775826511966,1.2884072742574726e-115,outputViewer0000000098_heading.xml,00000000985_lightTableData.bin
1,3,LN_PRICE,LN_LANDRATIO,0.6279727890458472,0.16614084700791348,0.2594060490683738,3.779761571914558,0.000193373988613086,outputViewer0000000098_heading.xml,00000000985_lightTableData.bin
1,3,LN_PRICE,ARTERIAL,0.6400766871984938,0.14649457563568796,0.26440598609251575,4.3692859235298735,1.741759554283089e-05,outputViewer0000000098_heading.xml,00000000985_lightTableData.bin
1,3,LN_PRICE,ROW_HOUSE2STORY,0.13499385726656318,0.09360509390706077,0.06741017147164192,1.4421635792662817,0.15035423116270277,outputViewer0000000098_heading.xml,00000000985_lightTableData.bin
1,3,LN_PRICE,LARGE,-1.2644127577276658,0.8097556053249128,-0.07511552287276944,-1.5614745355425146,0.11953332486419406,outputViewer0000000098_heading.xml,00000000985_lightTableData.bin
1,3,LN_PRICE,LARGEST,0.5881693725902617,0.15500454098872135,0.29308994496261054,3.7945299462746633,0.00018118015389228203,outputViewer0000000098_heading.xml,00000000985_lightTableData.bin
1,3,LN_PRICE,TWO_BATHS,0.6614062476107359,0.1796112452416804,0.3434819617111941,3.6824322815688078,0.00027717787568821186,outputViewer0000000098_heading.xml,00000000985_lightTableData.bin
1,3,LN_PRICE,THREE_PLUS_BATHS,0.3618076412983943,0.1331353808571666,0.17398835662639975,2.7175919651783413,0.006987312177450224,outputViewer0000000098_heading.xml,00000000985_lightTableData.bin
1,3,LN_PRICE,EXCELLENT,0.7389925596345611,0.2942910457102893,0.22537866610306245,2.5110942735310133,0.012605338512691662,outputViewer0000000098_heading.xml,00000000985_lightTableData.bin
1,3,LN_PRICE,GOOD,1.361064394019938,0.5038023924287807,0.1395921054271885,2.7015838242815473,0.007328190769491544,outputViewer0000000098_heading.xml,00000000985_lightTableData.bin
1,3,LN_PRICE,FAIR,0.5598635617177509,0.1537592868760146,0.1625418014136102,3.641169083784856,0.0003242222379788838,outputViewer0000000098_heading.xml,00000000985_lightTableData.bin
1,3,LN_PRICE,POOR,-0.3798679870907409,0.09426043290997195,-0.1779631343513053,-4.029983476243446,7.232487587179387e-05,outputViewer0000000098_heading.xml,00000000985_lightTableData.bin
1,3,LN_PRICE,UNSOUND,-0.12845217399290104,0.14159097431410247,-0.03977371175264107,-0.9072059473787178,0.3650979683315905,outputViewer0000000098_heading.xml,00000000985_lightTableData.bin
1,3,LN_PRICE,QBEST,-1.9488347458258801,0.4964879742307759,-0.16346409068549136,-3.9252405838132733,0.00010984104827448529,outputViewer0000000098_heading.xml,00000000985_lightTableData.bin
1,3,LN_PRICE,QABOVE_AVG,0.6409212853758461,0.38629662795941944,0.08458291518497271,1.6591428425390633,0.09824381753457428,outputViewer0000000098_heading.xml,00000000985_lightTableData.bin
1,3,LN_PRICE,QBELOW_AVG,0.381567900389292,0.1451250636666822,0.17102203203852856,2.6292350249414036,0.009048338839774565,outputViewer0000000098_heading.xml,00000000985_lightTableData.bin
1,3,LN_PRICE,QPOOR,0.04828373162112075,0.2175003131056886,0.011189840138981541,0.2219938487980867,0.824487113363513,outputViewer0000000098_heading.xml,00000000985_lightTableData.bin
1,3,LN_PRICE,EXT_BRICK,0.27516358788415674,0.1268490882331122,0.12333069918866096,2.169220068641606,0.030881083140413334,outputViewer0000000098_heading.xml,00000000985_lightTableData.bin
1,3,LN_PRICE,YB_PRE_1910,-1.5836922692047424,0.7218575112853683,-0.0940831007468362,-2.193912572004351,0.029043391512259785,outputViewer0000000098_heading.xml,00000000985_lightTableData.bin
1,3,LN_PRICE,YB_1946_TO_1960,-0.31772024851983066,0.11036760890546131,-0.13056964121385112,-2.8787454187938737,0.004294994332653297,outputViewer0000000098_heading.xml,00000000985_lightTableData.bin
1,3,LN_PRICE,YB_1961_TO_1990,0.9804746373291421,0.6910872262263634,0.05824748650814418,1.418742237044316,0.15707065675780424,outputViewer0000000098_heading.xml,00000000985_lightTableData.bin
1,3,LN_PRICE,CRAWL,-0.3868447216116826,0.41673440182694577,-0.04573778205071008,-0.9282764271818499,0.3540580455996234,outputViewer0000000098_heading.xml,00000000985_lightTableData.bin
1,3,LN_PRICE,LN_GARAGESPACES,0.1581437866961633,0.23757636268144294,0.030647731812659493,0.6656545495993313,0.5061799111112844,outputViewer0000000098_heading.xml,00000000985_lightTableData.bin
1,3,LN_PRICE,HOT_WATER,0.5213092645617021,0.47034840313664134,0.061635917957472856,1.1083470488795433,0.26866992120875377,outputViewer0000000098_heading.xml,00000000985_lightTableData.bin
1,3,LN_PRICE,CENTRAL_AIR,-0.2100064497034916,0.10066159263768533,-0.10508318039617649,-2.0862619416262858,0.03786960153378159,outputViewer0000000098_heading.xml,00000000985_lightTableData.bin
1,3,LN_PRICE,MONTHS_1TO9,0.15341449507067495,0.10440124533825479,0.079861276749798,1.469469972064219,0.14284428633705437,outputViewer0000000098_heading.xml,00000000985_lightTableData.bin
1,3,LN_PRICE,MONTHS_10TO16,-0.1449980822274374,0.1753541669387159,-0.04058809674472538,-0.8268870067861714,0.40901800196795923,outputViewer0000000098_heading.xml,00000000985_lightTableData.bin
1,3,LN_PRICE,MONTHS_17TO24,-0.022625441325605098,0.022342764823352047,-0.05720682933935964,-1.0126518138864178,0.3121198842953924,outputViewer0000000098_heading.xml,00000000985_lightTableData.bin
1,4,LN_PRICE,(Constant),10.726141754540865,0.26272702295262496,-0.01988444062134259,40.82618389991428,9.019349768448797e-118,outputViewer0000000098_heading.xml,00000000985_lightTableData.bin
1,4,LN_PRICE,LN_LANDRATIO,0.6265972317798039,0.16494551142154742,0.2588378271933563,3.7988134771271453,0.00017966419682757925,outputViewer0000000098_heading.xml,00000000985_lightTableData.bin
1,4,LN_PRICE,LN_BASE_BLDGSIZE_RATIO,-0.4068800134977207,0.4965729728857319,-0.14332399070937807,-0.8193760750473813,0.4132972362883256,outputViewer0000000098_heading.xml,00000000985_lightTableData.bin
1,4,LN_PRICE,ARTERIAL,0.6773954857515749,0.14434996884669613,0.27982181661495353,4.69273039103312,4.166765122749443e-06,outputViewer0000000098_heading.xml,00000000985_lightTableData.bin
1,4,LN_PRICE,ROW_HOUSE2STORY,0.12799535257709496,0.09353503554943612,0.06391541689010144,1.3684214885388641,0.17225417377302746,outputViewer0000000098_heading.xml,00000000985_lightTableData.bin
1,4,LN_PRICE,LARGE,-1.626396583892241,0.7095033210889647,-0.09662005468618076,-2.2923029893588147,0.022622146510223765,outputViewer0000000098_heading.xml,00000000985_lightTableData.bin
1,4,LN_PRICE,LARGEST,0.582501621313574,0.15477802268768862,0.2902656549074679,3.7634646779856262,0.00020387010043292523,outputViewer0000000098_heading.xml,00000000985_lightTableData.bin
1,4,LN_PRICE,TWO_BATHS,0.6462186326248782,0.17797955813849686,0.33559471872263535,3.63085873110223,0.00033560535769662384,outputViewer0000000098_heading.xml,00000000985_lightTableData.bin
1,4,LN_PRICE,THREE_PLUS_BATHS,0.36585987906895295,0.1328775298914874,0.17593702246393925,2.7533615304839527,0.006284465666575019,outputViewer0000000098_heading.xml,00000000985_lightTableData.bin
1,4,LN_PRICE,EXCELLENT,0.611147179300844,0.21566942652448448,0.18638825826823868,2.833721910191391,0.004938010355597617,outputViewer0000000098_heading.xml,00000000985_lightTableData.bin
1,4,LN_PRICE,GOOD,1.2623983992597512,0.4531495194720771,0.12947282378029776,2.7858319274628287,0.005707663284949944,outputViewer0000000098_heading.xml,00000000985_lightTableData.bin
1,4,LN_PRICE,FAIR,0.5525956554388002,0.15259791027331215,0.16043175414519822,3.6212530987420974,0.0003487795825050689,outputViewer0000000098_heading.xml,00000000985_lightTableData.bin
1,4,LN_PRICE,POOR,-0.380019437999504,0.09410604479455789,-0.17803408710157587,-4.03820433457937,6.991069713040271e-05,outputViewer0000000098_heading.xml,00000000985_lightTableData.bin
1,4,LN_PRICE,UNSOUND,-0.12582673660299476,0.14104520309654633,-0.03896077580360443,-0.8921022044036873,0.37312092107253814,outputViewer0000000098_heading.xml,00000000985_lightTableData.bin
1,4,LN_PRICE,QBEST,-1.9509922438045497,0.49549900461735186,-0.16364505700189882,-3.9374291888057367,0.00010460809861455658,outputViewer0000000098_heading.xml,00000000985_lightTableData.bin
1,4,LN_PRICE,QABOVE_AVG,0.6320286739410961,0.3834845700147867,0.08340934985656066,1.648120220108793,0.10048258954523909,outputViewer0000000098_heading.xml,00000000985_lightTableData.bin
1,4,LN_PRICE,QBELOW_AVG,0.37922061687655095,0.1444359833207559,0.16996995927320963,2.625527296992174,0.009143104349041007,outputViewer0000000098_heading.xml,00000000985_lightTableData.bin
1,4,LN_PRICE,QPOOR,0.048388536226410074,0.2170958139089557,0.011214128791487091,0.22289023153022638,0.8237894652920479,outputViewer0000000098_heading.xml,00000000985_lightTableData.bin
1,4,LN_PRICE,EXT_BRICK,-1.9632193025302231,1.0097496063273474,-0.116629829556998,-1.944263498820096,0.0529060726255568,outputViewer0000000098_heading.xml,00000000985_lightTableData.bin
1,4,LN_PRICE,YB_PRE_1910,-1.578045261411829,0.7230494601114732,-0.093747626479878,-2.18248591343743,0.029881434073652156,outputViewer0000000098_heading.xml,00000000985_lightTableData.bin
1,4,LN_PRICE,YB_1946_TO_1960,-0.3182984831350666,0.11047920802536489,-0.13080727128810832,-2.8810713692117393,0.0042632571875032416,outputViewer0000000098_heading.xml,00000000985_lightTableData.bin
1,4,LN_PRICE,YB_1961_TO_1990,0.9859603073863336,0.6911665716589006,0.058573376113524284,1.4265161942364848,0.1548139212904755,outputViewer0000000098_heading.xml,00000000985_lightTableData.bin
1,4,LN_PRICE,CRAWL,0.41392618600678455,0.3557582374232166,0.04893970273598339,1.163504151034935,0.24560506230472862,outputViewer0000000098_heading.xml,00000000985_lightTableData.bin
1,4,LN_PRICE,LN_GARAGESPACES,-0.6316510027291303,0.25238715249210025,-0.11109785566759728,-2.5027066413331047,0.012892798196303604,outputViewer0000000098_heading.xml,00000000985_lightTableData.bin
1,4,LN_PRICE,HOT_WATER,0.39651050050153214,0.42674251066910807,0.04688059533861651,0.9291563192985535,0.3536112651274106,outputViewer0000000098_heading.xml,00000000985_lightTableData.bin
1,4,LN_PRICE,CENTRAL_AIR,-0.21231901429573857,0.10048952283807226,-0.10624034315269186,-2.1128472730223544,0.03550520097715582,outputViewer0000000098_heading.xml,00000000985_lightTableData.bin
1,4,LN_PRICE,MONTHS_1TO9,0.1562223082202706,0.1040654013283279,0.08132290880026545,1.5011935400833838,0.1344445205309857,outputViewer0000000098_heading.xml,00000000985_lightTableData.bin
1,4,LN_PRICE,MONTHS_10TO16,-0.14572053678716418,0.17508675259303513,-0.04079032738883738,-0.8322761981077538,0.40597260668725865,outputViewer0000000098_heading.xml,00000000985_lightTableData.bin
1,4,LN_PRICE,MONTHS_17TO24,-0.02179151320267238,0.02216012308946506,-0.05509830101837102,-0.9833660722323372,0.3262916625291743,outputViewer0000000098_heading.xml,00000000985_lightTableData.bin
1,5,LN_PRICE,(Constant),10.733515691295485,0.26010495769822845,-0.01956211599823352,41.266094219351324,4.2043702842648306e-119,outputViewer0000000098_heading.xml,00000000985_lightTableData.bin
1,5,LN_PRICE,LN_LANDRATIO,0.6327450591264652,0.1620247925311811,0.26137740156691325,3.9052360397541976,0.00011890568683414079,outputViewer0000000098_heading.xml,00000000985_lightTableData.bin
1,5,LN_PRICE,LN_BASE_BLDGSIZE_RATIO,-0.4152828482395389,0.4844580691394313,-0.1462838996960984,-0.8572111286684274,0.3920884268723521,outputViewer0000000098_heading.xml,00000000985_lightTableData.bin
1,5,LN_PRICE,ARTERIAL,-0.2494677571494306,0.13173285399878357,-0.08369928782339951,-1.8937398650129769,0.059332439501325364,outputViewer0000000098_heading.xml,00000000985_lightTableData.bin
1,5,LN_PRICE,ROW_HOUSE2STORY,-0.2454937937696959,0.12565338793121247,-0.08236597762523701,-1.9537379597284612,0.0517034626443407,outputViewer0000000098_heading.xml,00000000985_lightTableData.bin
1,5,LN_PRICE,LARGE,-1.6128602226546824,0.7093065912907677,-0.09581589414134316,-2.273854835776535,0.02372103627428586,outputViewer0000000098_heading.xml,00000000985_lightTableData.bin
1,5,LN_PRICE,LARGEST,0.5898023230042698,0.15454029925213145,0.29390365844255695,3.816495282191808,0.00016628443773275133,outputViewer0000000098_heading.xml,00000000985_lightTableData.bin
1,5,LN_PRICE,TWO_BATHS,0.6525601035566045,0.1777279478948426,0.33888797590554276,3.6716797289681695,0.0002881845488454211,outputViewer0000000098_heading.xml,00000000985_lightTableData.bin
1,5,LN_PRICE,THREE_PLUS_BATHS,0.36709752142701585,0.1327327961818655,0.17653218778216698,2.7656881493254506,0.006056584172826892,outputViewer0000000098_heading.xml,00000000985_lightTableData.bin
1,5,LN_PRICE,EXCELLENT,0.6051996642379499,0.21523444280746531,0.18457437936779914,2.8118160659784457,0.005275677270369526,outputViewer0000000098_heading.xml,00000000985_lightTableData.bin
1,5,LN_PRICE,GOOD,1.1997117019003496,0.4419416083745368,0.123043614328399,2.7146384933360195,0.0070497838562489975,outputViewer0000000098_heading.xml,00000000985_lightTableData.bin
1,5,LN_PRICE,FAIR,0.5531882346009949,0.1523726578840547,0.1606037940690107,3.630495407003622,0.00033686900579843053,outputViewer0000000098_heading.xml,00000000985_lightTableData.bin
1,5,LN_PRICE,POOR,-0.37932349434361423,0.0939529124266309,-0.17770804669137288,-4.037378773540768,7.0079432834375e-05,outputViewer0000000098_heading.xml,00000000985_lightTableData.bin
1,5,LN_PRICE,UNSOUND,-0.12500813614741885,0.14079363059779373,-0.03870730575674904,-0.8878820413725289,0.37538010414303025,outputViewer0000000098_heading.xml,00000000985_lightTableData.bin
1,5,LN_PRICE,QBEST,-1.9521363485606054,0.49464893529066356,-0.16374102206204472,-3.9465087444563065,0.00010084228051083092,outputViewer0000000098_heading.xml,00000000985_lightTableData.bin
1,5,LN_PRICE,QABOVE_AVG,0.6330750911780451,0.3827748139536288,0.0835474464097888,1.6539099964260942,0.09929512323257128,outputViewer0000000098_heading.xml,00000000985_lightTableData.bin
1,5,LN_PRICE,QBELOW_AVG,0.380832425138921,0.14399576276604054,0.17069238567230077,2.644747441337456,0.008650449240231605,outputViewer0000000098_heading.xml,00000000985_lightTableData.bin
1,5,LN_PRICE,QPOOR,0.04829246119210118,0.2167120075316981,0.01119186323248474,0.22284164934902154,0.8238266176477116,outputViewer0000000098_heading.xml,00000000985_lightTableData.bin
1,5,LN_PRICE,EXT_BRICK,-1.971345443181557,1.0027839131035616,-0.11711258275624567,-1.965872624621939,0.05033792210016255,outputViewer0000000098_heading.xml,00000000985_lightTableData.bin
1,5,LN_PRICE,EXT_BRICK_SIDING,0.023976932300563355,0.11700387800369637,0.012353403455197228,0.2049242530218176,0.8377862800188421,outputViewer0000000098_heading.xml,00000000985_lightTableData.bin
1,5,LN_PRICE,YB_PRE_1910,-1.6166392420893243,0.723785935996749,-0.09604039600518836,-2.233587531461216,0.026275407644497734,outputViewer0000000098_heading.xml,00000000985_lightTableData.bin
1,5,LN_PRICE,YB_1946_TO_1960,-0.31742834893569816,0.11064519502940043,-0.13044968277825184,-2.8688850776696784,0.004425053417188109,outputViewer0000000098_heading.xml,00000000985_lightTableData.bin
1,5,LN_PRICE,CRAWL,0.43396619519103874,0.3551338234591682,0.051309091591917474,1.2219793399682595,0.2227287108361095,outputViewer0000000098_heading.xml,00000000985_lightTableData.bin
1,5,LN_PRICE,HOT_WATER,0.3647716802487819,0.4238145913180275,0.043128021858438226,0.8606869317886694,0.39014687952639393,outputViewer0000000098_heading.xml,00000000985_lightTableData.bin
1,5,LN_PRICE,CENTRAL_AIR,-0.2118432303150716,0.10037900368200965,-0.10600227001760183,-2.110433681790359,0.035711005435258625,outputViewer0000000098_heading.xml,00000000985_lightTableData.bin
1,5,LN_PRICE,MONTHS_1TO9,0.1597252097883388,0.1038104545952673,0.08314637529491396,1.53862354626102,0.12503362927701275,outputViewer0000000098_heading.xml,00000000985_lightTableData.bin
